24.15,24.509,26,25.793,25.447,28.505,31.111,33.999,35.207,35,31.935,29.515,25.581,24.055,23.08,25.726,24.449,24.014,23.812,24.346,22.805,28.175,33.376,35.178,33.494
24.15,24.509,26,25.793,25.447,28.505,31.111,33.999,35.207,35,31.935,29.515,25.581,24.055,23.08,25.726,24.449,24.014,23.812,24.346,22.805,28.175,33.376,35.178,33.494
24.15,24.509,26,25.793,25.447,28.505,31.111,33.999,35.207,35,31.935,29.515,25.581,24.055,23.08,25.726,24.449,24.014,23.812,24.346,22.805,28.175,33.376,35.178,33.494
24.15,24.509,26,25.793,25.447,28.505,31.111,33.999,35.207,35,31.935,29.515,25.581,24.055,23.08,25.726,24.449,24.014,23.812,24.346,22.805,28.175,33.376,35.178,33.494
24.15,24.509,26,25.793,25.447,28.505,31.111,33.999,35.207,35,31.935,29.515,25.581,24.055,23.08,25.726,24.449,24.014,23.812,24.346,22.805,28.175,33.376,35.178,33.494
24.15,24.509,26,25.793,25.447,28.505,31.111,33.999,35.207,35,31.935,29.515,25.581,24.055,23.08,25.726,24.449,24.014,23.812,24.346,22.805,28.175,33.376,35.178,33.494
24.15,24.509,26,25.793,25.447,28.505,31.111,33.999,35.207,35,31.935,29.515,25.581,24.055,23.08,25.726,24.449,24.014,23.812,24.346,22.805,28.175,33.376,35.178,33.494
24.15,24.509,26,25.793,25.447,28.505,31.111,33.999,35.207,35,31.935,29.515,25.581,24.055,23.08,25.726,24.449,24.014,23.812,24.346,22.805,28.175,33.376,35.178,33.494
24.15,24.509,26,25.793,25.447,28.505,31.111,33.999,35.207,35,31.935,29.515,25.581,24.055,23.08,25.726,24.449,24.014,23.812,24.346,22.805,28.175,33.376,35.178,33.494
24.15,24.509,26,25.793,25.447,28.505,31.111,33.999,35.207,35,31.935,29.515,25.581,24.055,23.08,25.726,24.449,24.014,23.812,24.346,22.805,28.175,33.376,35.178,33.494
24.15,24.509,26,25.793,25.447,28.505,31.111,33.999,35.207,35,31.935,29.515,25.581,24.055,23.08,25.726,24.449,24.014,23.812,24.346,22.805,28.175,33.376,35.178,33.494
