1545.9,1546.6,1545.8,1545,1544,1541.3,1539.2,1534.7,1532.3,1532,1534.9,1538.6,1543.4,1544.3,1545.3,1541.7,1543.8,1544.9,1546.2,1546.3,1550.3,1543.9,1536.6,1534.5,1538.6,1545.7,1549.8,1549.8,1555.7,1558.6,1566.3,1565.6,1565.2,1562,1559.2,1564.1,1564.2,1565.6,1566.3,1563.9,1562.5,1561.8,1559.2,1558.4,1555.1,1548.8,1548.4,1549.2,1553.5,1554.9,1556.3,1556.4,1553.7,1552.7,1551.8,1562.7,1563,1561.8,1564.3,1564.7,1564.3,1563.6,1561.7,1559.2,1560.2,1556.7,1558.2,1560,1562.3,1562.7,1564.1,1566.9,1566.5,1564.2,1564.9
1545.6,1546.3,1545.5,1544.7,1543.8,1541,1538.9,1534.5,1532,1531.8,1534.6,1538.3,1543.2,1544,1545,1541.4,1543.5,1544.6,1545.9,1546,1550,1543.6,1536.3,1534.3,1538.3,1545.5,1549.6,1549.5,1555.5,1558.3,1566,1565.3,1564.9,1561.8,1559,1563.9,1563.9,1565.3,1566,1563.7,1562.2,1561.5,1559,1558.1,1554.9,1548.5,1548.1,1548.9,1553.2,1554.7,1556,1556.1,1553.4,1552.4,1551.5,1562.5,1562.7,1561.5,1564.1,1564.4,1564.1,1563.4,1561.5,1558.9,1559.9,1556.5,1557.9,1559.8,1562.1,1562.4,1563.8,1566.7,1566.2,1563.9,1564.6
1545.4,1546.1,1545.2,1544.4,1543.5,1540.8,1538.7,1534.2,1531.8,1531.5,1534.4,1538.1,1543,1543.8,1544.8,1541.2,1543.3,1544.4,1545.7,1545.8,1549.8,1543.4,1536.1,1534,1538.1,1545.2,1549.3,1549.3,1555.2,1558.1,1565.8,1565.1,1564.7,1561.5,1558.7,1563.6,1563.6,1565.1,1565.8,1563.4,1562,1561.3,1558.7,1557.9,1554.6,1548.3,1547.9,1548.7,1553,1554.4,1555.8,1555.9,1553.2,1552.2,1551.3,1562.2,1562.5,1561.3,1563.8,1564.1,1563.8,1563.1,1561.2,1558.7,1559.7,1556.2,1557.7,1559.5,1561.8,1562.2,1563.6,1566.4,1566,1563.7,1564.4
1545.1,1545.8,1545,1544.2,1543.3,1540.5,1538.4,1533.9,1531.6,1531.3,1534.1,1537.8,1542.7,1543.5,1544.5,1540.9,1543,1544.1,1545.4,1545.5,1549.5,1543.1,1535.8,1533.7,1537.8,1545,1549.1,1549,1555,1557.8,1565.5,1564.8,1564.4,1561.3,1558.5,1563.4,1563.4,1564.8,1565.5,1563.2,1561.7,1561,1558.5,1557.6,1554.4,1548,1547.6,1548.4,1552.7,1554.2,1555.5,1555.6,1553,1551.9,1551,1562,1562.2,1561,1563.6,1563.9,1563.6,1562.9,1561,1558.4,1559.4,1556,1557.4,1559.3,1561.6,1561.9,1563.3,1566.2,1565.7,1563.4,1564.1
1544.9,1545.6,1544.7,1543.9,1543,1540.2,1538.1,1533.7,1531.3,1531,1533.9,1537.6,1542.4,1543.3,1544.3,1540.7,1542.8,1543.9,1545.2,1545.2,1549.3,1542.8,1535.6,1533.5,1537.5,1544.7,1548.8,1548.8,1554.7,1557.6,1565.3,1564.6,1564.2,1561,1558.2,1563.1,1563.1,1564.5,1565.2,1562.9,1561.5,1560.7,1558.2,1557.4,1554.1,1547.8,1547.4,1548.2,1552.4,1553.9,1555.3,1555.4,1552.7,1551.7,1550.8,1561.7,1561.9,1560.7,1563.3,1563.6,1563.3,1562.6,1560.7,1558.2,1559.1,1555.7,1557.2,1559,1561.3,1561.7,1563.1,1565.9,1565.4,1563.2,1563.9
1544.6,1545.3,1544.5,1543.7,1542.8,1540,1537.9,1533.4,1531.1,1530.8,1533.7,1537.3,1542.2,1543,1544,1540.4,1542.5,1543.6,1544.9,1545,1549,1542.6,1535.3,1533.2,1537.2,1544.5,1548.6,1548.5,1554.5,1557.3,1565,1564.3,1563.9,1560.7,1558,1562.8,1562.9,1564.3,1565,1562.6,1561.2,1560.5,1557.9,1557.1,1553.9,1547.5,1547.1,1547.9,1552.2,1553.7,1555,1555.1,1552.4,1551.4,1550.5,1561.5,1561.7,1560.5,1563,1563.4,1563.1,1562.4,1560.5,1557.9,1558.9,1555.4,1556.9,1558.8,1561.1,1561.4,1562.8,1565.6,1565.2,1562.9,1563.6
1544.4,1545.1,1544.2,1543.4,1542.5,1539.7,1537.6,1533.2,1530.8,1530.5,1533.4,1537.1,1541.9,1542.8,1543.8,1540.2,1542.3,1543.4,1544.7,1544.7,1548.7,1542.3,1535,1532.9,1537,1544.2,1548.3,1548.3,1554.2,1557.1,1564.8,1564.1,1563.6,1560.5,1557.7,1562.6,1562.6,1564,1564.7,1562.4,1560.9,1560.2,1557.7,1556.8,1553.6,1547.3,1546.9,1547.7,1551.9,1553.4,1554.8,1554.9,1552.2,1551.2,1550.3,1561.2,1561.4,1560.2,1562.8,1563.1,1562.8,1562.1,1560.2,1557.7,1558.6,1555.2,1556.6,1558.5,1560.8,1561.2,1562.6,1565.4,1564.9,1562.6,1563.4
1544.1,1544.8,1543.9,1543.2,1542.3,1539.5,1537.4,1532.9,1530.6,1530.3,1533.2,1536.8,1541.7,1542.5,1543.5,1539.9,1542,1543.1,1544.4,1544.5,1548.5,1542.1,1534.8,1532.7,1536.7,1543.9,1548.1,1548,1554,1556.8,1564.5,1563.8,1563.4,1560.2,1557.4,1562.3,1562.3,1563.7,1564.5,1562.1,1560.7,1560,1557.4,1556.6,1553.4,1547,1546.6,1547.4,1551.7,1553.2,1554.5,1554.6,1551.9,1550.9,1550,1561,1561.2,1560,1562.5,1562.9,1562.5,1561.8,1560,1557.4,1558.4,1554.9,1556.4,1558.2,1560.6,1560.9,1562.3,1565.1,1564.7,1562.4,1563.1
1543.8,1544.6,1543.7,1542.9,1542,1539.2,1537.1,1532.6,1530.3,1530,1532.9,1536.6,1541.4,1542.3,1543.3,1539.7,1541.8,1542.9,1544.2,1544.2,1548.2,1541.8,1534.5,1532.4,1536.4,1543.7,1547.8,1547.8,1553.7,1556.5,1564.2,1563.5,1563.1,1560,1557.2,1562.1,1562.1,1563.5,1564.2,1561.9,1560.4,1559.7,1557.1,1556.3,1553.1,1546.7,1546.4,1547.2,1551.4,1552.9,1554.2,1554.4,1551.7,1550.7,1549.8,1560.7,1560.9,1559.7,1562.3,1562.6,1562.3,1561.6,1559.7,1557.1,1558.1,1554.7,1556.1,1558,1560.3,1560.7,1562,1564.9,1564.4,1562.1,1562.8
1543.6,1544.3,1543.4,1542.6,1541.8,1539,1536.8,1532.4,1530.1,1529.8,1532.7,1536.3,1541.2,1542,1543.1,1539.4,1541.5,1542.6,1543.9,1544,1547.9,1541.5,1534.3,1532.2,1536.1,1543.4,1547.6,1547.5,1553.5,1556.3,1564,1563.3,1562.9,1559.7,1556.9,1561.8,1561.8,1563.2,1564,1561.6,1560.2,1559.5,1556.9,1556.1,1552.9,1546.5,1546.1,1546.9,1551.2,1552.6,1554,1554.1,1551.4,1550.4,1549.5,1560.5,1560.7,1559.5,1562,1562.4,1562,1561.3,1559.4,1556.9,1557.9,1554.5,1555.9,1557.7,1560.1,1560.4,1561.8,1564.6,1564.1,1561.9,1562.6
